time,entity_name,entity_type,force_x,force_y,force_z,torque_x,torque_y,torque_z
1778598227.7433631,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7453356,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7485077,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7503579,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.751485,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7537992,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7553272,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.75744,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7593164,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7603247,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7613413,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7630744,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.764436,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7654595,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.766516,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7683172,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7693906,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.771282,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.772346,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7744176,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7763085,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7779598,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.779323,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7804139,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7815158,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7835665,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7853131,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7863197,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7873688,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.789335,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7923627,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7943127,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7954605,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.79669,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.7984004,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8004055,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8022907,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8033144,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8053067,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8071449,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8084626,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8104186,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.812394,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8144758,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8162663,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8173351,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8193605,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8214014,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.82256,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8243139,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8254023,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8265665,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.828393,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8294027,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8314269,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8333251,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8343425,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8363242,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8378954,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8393338,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.840362,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8414245,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.843525,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8453526,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8473356,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8483546,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.850295,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8515136,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8529465,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8543475,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8567371,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8586748,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.860333,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8613966,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.863345,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.864398,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8673754,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8684437,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.870458,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8723285,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8734417,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8744738,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.876389,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8783448,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8803303,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8828838,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8843179,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.885418,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8867037,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8885322,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.890332,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8924,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8942933,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8953345,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.896409,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8974576,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.8993115,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.900511,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9023447,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.903407,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.905342,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.906413,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.908378,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9104497,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9125164,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9143362,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.915413,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9164433,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9183383,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9193614,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9203815,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9223316,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.923335,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.924394,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9265873,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.928344,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9294088,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9307396,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9323697,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9333937,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9353292,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9373405,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9383576,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9403205,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.942331,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9433696,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9443972,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9455922,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9473505,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9484692,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9503605,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9523304,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9534245,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9554048,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9575064,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.959326,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.960387,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9614663,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9634364,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9644501,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9664376,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9683218,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.969331,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.971402,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9724512,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9743671,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9766855,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9788005,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.980365,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9823408,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.984344,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9864326,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.987457,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9893003,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9904637,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9923592,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9937189,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.995409,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9973428,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598227.9992673,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0003626,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0028334,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0043786,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0066404,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.008387,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0103326,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.011347,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0123923,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0143275,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0153587,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0164366,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.017484,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0193846,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0204415,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0214968,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0233436,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0244336,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.026319,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0284102,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0303361,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0322082,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0333385,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0353887,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0364146,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0374832,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0393813,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0412955,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0433643,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0453422,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0473707,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0483859,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.050434,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0523195,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0533638,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0544538,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0563376,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0583127,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0593464,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0603943,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0622337,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0634146,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.065461,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0673244,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0683565,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0704575,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0722845,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0733087,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0743313,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0753393,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0770078,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.078425,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0803738,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.081376,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0828738,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0843165,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0854552,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0873265,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.089392,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0922801,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0933373,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.094349,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0954597,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.096507,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0975513,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.0994077,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1004214,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1023257,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1033347,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1043901,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1063547,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1077838,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1093335,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.111779,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1136777,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1153443,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.116405,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1183212,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.119347,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1213179,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1230497,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1243317,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1254685,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1273801,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1289253,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1304007,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1314385,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1333559,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1344082,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.136375,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1383836,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1403692,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1414444,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1424522,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1443546,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1454566,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.147335,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1484067,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.150314,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.151422,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1533294,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1553485,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1563778,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1584733,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1603463,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1613538,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.163331,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1644032,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1663241,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1679018,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1693814,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1705494,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1723883,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1734302,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1753078,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1764002,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1783862,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.179427,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1812832,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.183189,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1843476,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1854112,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1865234,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1883557,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1893766,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1913323,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.193395,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1944485,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1963902,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.1989012,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.2004142,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.2027056,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
1778598228.2043555,simple_quadrotor::base_link,3,0.0,0.0,14.72,0.0,0.0,0.0
